,Date,Open,High,Low,Close,Volume,High-Low,Open-Close
1504,14-07-2014,416.25,416.25,398.53,403.38,637280,17.72,12.87
1505,11-07-2014,426.25,428.67,413.13,415.73,1579472,15.54,10.52
1506,,,,,,,,
1507,,,,,,,,
1508,10-07-2014,413.75,422.13,406.88,411.62,757856,15.25,2.13
1509,09-07-2014,417.63,422.75,411.31,413.04,384168,11.44,4.59
1510,08-07-2014,418.13,425.52,413.14,416.73,707184,12.38,1.40
1511,07-07-2014,406.95,419.88,406.95,417.97,785608,12.93,-11.02
1512,04-07-2014,401.00,406.10,400.63,404.90,269368,5.47,-3.90
1513,03-07-2014,401.85,403.75,400.75,401.35,368168,3.00,0.50
1514,02-07-2014,402.52,405.63,400.13,402.32,236472,5.50,0.20
1515,01-07-2014,405.75,406.87,401.25,402.72,325752,5.62,3.03
1516,30-06-2014,401.94,407.38,401.60,405.81,329000,5.78,-3.87
1517,27-06-2014,398.25,404.13,397.50,402.75,407640,6.63,-4.50
1518,26-06-2014,401.38,403.75,397.39,398.68,641240,6.36,2.70
1519,25-06-2014,405.27,405.27,400.87,401.60,743240,4.40,3.67
1520,24-06-2014,404.00,404.30,399.29,401.29,702936,5.01,2.71
1521,23-06-2014,414.00,414.00,402.75,403.89,375224,11.25,10.11
1522,20-06-2014,415.00,416.88,412.79,414.45,429552,4.09,0.55
1523,19-06-2014,406.00,415.32,405.75,414.05,695512,9.57,-8.05
1524,18-06-2014,407.38,409.25,401.95,405.57,617072,7.30,1.81
1525,17-06-2014,406.88,408.13,402.37,405.91,370600,5.76,0.97
1526,16-06-2014,399.00,407.25,397.63,405.28,674072,9.62,-6.28
1527,13-06-2014,398.25,400.63,391.52,397.71,773304,9.11,0.54
1528,12-06-2014,409.50,412.25,390.09,395.83,2187432,22.16,13.67
1529,11-06-2014,387.38,406.88,387.38,397.35,1966432,19.50,-9.97
1530,10-06-2014,374.88,385.11,374.88,383.40,603144,10.23,-8.52
1531,09-06-2014,376.27,376.88,372.25,373.22,605856,4.63,3.05
1532,06-06-2014,376.13,376.58,369.52,374.98,1203712,7.06,1.15
1533,05-06-2014,374.16,382.90,370.88,379.75,705080,12.02,-5.59
1534,04-06-2014,376.25,378.02,369.77,374.22,602208,8.25,2.03
1535,03-06-2014,375.29,379.52,371.96,376.93,504840,7.56,-1.64
1536,02-06-2014,368.75,375.00,368.75,374.19,780920,6.25,-5.44
1537,30-05-2014,368.13,369.38,361.75,367.69,7938336,7.63,0.44
1538,29-05-2014,380.00,380.00,364.38,365.54,3235240,15.62,14.46
1539,28-05-2014,391.25,398.50,390.44,396.53,256208,8.06,-5.28
1540,27-05-2014,387.50,394.75,387.50,391.74,371928,7.25,-4.24
1541,26-05-2014,385.63,388.60,381.78,386.74,379504,6.82,-1.11
1542,23-05-2014,390.25,395.90,376.25,383.32,595288,19.65,6.93
1543,22-05-2014,394.44,396.71,385.39,388.40,408296,11.32,6.04
1544,21-05-2014,389.63,394.74,387.17,393.84,271880,7.57,-4.21
1545,20-05-2014,381.64,391.63,379.92,389.89,475488,11.71,-8.25
1546,19-05-2014,400.13,400.13,375.63,377.85,1809920,24.50,22.28
1547,16-05-2014,409.38,417.18,382.65,397.24,979536,34.53,12.14
1548,15-05-2014,405.66,410.63,401.49,408.80,351664,9.14,-3.14
1549,14-05-2014,404.38,407.67,402.25,405.87,270016,5.42,-1.49
1550,13-05-2014,397.51,410.63,397.51,408.19,594952,13.12,-10.68
1551,12-05-2014,390.00,398.76,388.12,397.24,814272,10.64,-7.24
1552,09-05-2014,382.87,390.00,381.92,388.18,332744,8.08,-5.31
1553,08-05-2014,383.75,386.00,380.82,382.87,403280,5.18,0.88
1554,07-05-2014,393.88,395.63,381.46,383.06,828040,14.17,10.82
1555,06-05-2014,396.94,397.77,394.25,395.52,179576,3.52,1.42
1556,05-05-2014,398.75,403.94,396.39,397.02,206792,7.55,1.73
1557,02-05-2014,397.82,405.54,397.82,402.48,230440,7.72,-4.66
1558,30-04-2014,397.85,398.88,396.15,397.15,2027872,2.73,0.70
1559,29-04-2014,396.57,399.39,396.57,397.33,212240,2.82,-0.76
1560,28-04-2014,396.59,399.13,396.59,397.27,205304,2.54,-0.68
1561,25-04-2014,397.50,399.30,395.59,396.79,224896,3.71,0.71
1562,23-04-2014,395.67,398.75,395.63,396.60,294896,3.12,-0.93
1563,22-04-2014,397.43,400.00,392.88,393.74,354312,7.12,3.69
1564,21-04-2014,400.25,402.13,396.25,397.66,276168,5.88,2.59
1565,17-04-2014,396.88,401.00,394.75,398.74,452344,6.25,-1.86
1566,16-04-2014,407.13,407.13,393.75,394.55,943632,13.38,12.58
1567,15-04-2014,418.38,421.48,405.67,407.56,4027256,15.81,10.82
1568,11-04-2014,398.79,407.00,395.63,404.49,847968,11.37,-5.70
1569,10-04-2014,408.00,408.00,398.33,400.83,424432,9.67,7.17
1570,09-04-2014,412.50,412.50,403.88,406.64,789808,8.62,5.86
1571,07-04-2014,413.75,415.00,399.50,411.41,188680,15.50,2.34
1572,04-04-2014,417.88,419.35,412.88,414.44,234872,6.47,3.44
1573,03-04-2014,416.50,418.13,415.00,417.33,215352,3.13,-0.83
1574,02-04-2014,418.00,418.57,412.50,415.03,290048,6.07,2.97
1575,01-04-2014,410.63,415.36,409.89,413.83,342640,5.47,-3.20
1576,31-03-2014,409.38,413.03,403.79,409.86,842176,9.24,-0.48
1577,28-03-2014,404.04,408.75,403.88,407.22,369736,4.87,-3.18
1578,27-03-2014,405.75,407.75,402.13,403.57,281728,5.62,2.18
1579,26-03-2014,408.12,408.94,404.00,405.59,354968,4.94,2.53
1580,25-03-2014,407.13,409.94,405.63,406.45,287992,4.31,0.68
1581,24-03-2014,410.00,414.62,408.75,409.26,374728,5.87,0.74
1582,22-03-2014,413.00,413.97,410.88,411.75,39744,3.09,1.25
1583,21-03-2014,416.25,417.13,408.82,413.16,683072,8.31,3.09
1584,20-03-2014,409.38,418.63,409.00,412.88,674912,9.63,-3.50
1585,19-03-2014,420.00,420.82,405.02,408.95,1188160,15.80,11.05
1586,18-03-2014,424.75,426.60,417.75,418.66,416072,8.85,6.09
1587,14-03-2014,419.69,425.13,417.67,423.69,577488,7.46,-4.00
1588,13-03-2014,428.78,431.13,417.50,419.69,3729768,13.63,9.09
1589,12-03-2014,460.00,462.30,456.49,458.87,167080,5.81,1.13
1590,11-03-2014,458.38,463.37,453.75,459.10,284648,9.62,-0.72
1591,10-03-2014,465.77,465.83,455.64,459.10,366312,10.19,6.67
1592,07-03-2014,478.13,478.87,463.13,467.62,849016,15.74,10.51
1593,06-03-2014,479.00,480.80,477.09,479.47,141928,3.71,-0.47
1594,05-03-2014,477.63,480.00,476.19,476.92,220016,3.81,0.71
1595,04-03-2014,470.50,477.63,470.47,474.99,369464,7.16,-4.49
1596,03-03-2014,477.88,480.90,472.52,474.14,207568,8.38,3.74
1597,28-02-2014,472.38,479.02,472.38,477.53,206848,6.64,-5.15
1598,26-02-2014,472.44,476.13,471.50,475.49,230072,4.63,-3.05
1599,25-02-2014,468.94,473.75,468.94,472.84,839408,4.81,-3.90
1600,24-02-2014,468.13,469.38,466.25,468.85,160248,3.13,-0.72
1601,21-02-2014,466.00,469.38,466.00,468.97,125528,3.38,-2.97
1602,20-02-2014,468.75,468.75,463.19,464.22,160512,5.56,4.53
1603,19-02-2014,461.13,470.39,461.13,469.25,504304,9.26,-8.12
1604,18-02-2014,456.50,461.32,456.39,460.00,1494552,4.93,-3.50
1605,17-02-2014,458.79,459.63,456.25,457.79,174424,3.38,1.00
1606,14-02-2014,449.50,456.88,449.50,455.70,252280,7.38,-6.20
1607,13-02-2014,450.00,452.35,447.63,448.31,199768,4.72,1.69
1608,12-02-2014,450.75,453.12,449.00,449.95,873992,4.12,0.80
1609,11-02-2014,446.13,452.75,446.13,449.48,494952,6.62,-3.35
1610,10-02-2014,446.29,448.02,444.45,446.07,480000,3.57,0.22
1611,07-02-2014,447.50,450.43,443.51,445.84,1381112,6.92,1.66
1612,06-02-2014,445.82,447.99,442.60,445.44,697808,5.39,0.38
1613,05-02-2014,447.02,448.50,442.58,447.70,241536,5.92,-0.68
1614,04-02-2014,448.52,448.75,443.75,445.84,216232,5.00,2.68
1615,03-02-2014,460.63,461.57,452.94,453.59,316024,8.63,7.04
1616,31-01-2014,463.00,467.10,451.63,462.44,282952,15.47,0.56
1617,30-01-2014,462.04,464.63,457.88,463.10,241960,6.75,-1.06
1618,29-01-2014,458.74,467.99,457.08,464.71,378264,10.91,-5.97
1619,28-01-2014,464.77,464.77,458.88,459.63,148720,5.89,5.14
1620,27-01-2014,464.75,471.25,464.75,466.58,228904,6.50,-1.83
1621,24-01-2014,471.14,474.75,469.31,469.89,281600,5.44,1.25
1622,23-01-2014,471.25,474.88,469.84,474.10,489504,5.04,-2.85
1623,22-01-2014,466.88,471.88,466.88,470.89,291344,5.00,-4.01
1624,21-01-2014,468.13,471.32,465.00,469.46,546848,6.32,-1.33
1625,20-01-2014,464.00,470.00,463.00,468.74,1470296,7.00,-4.74
1626,17-01-2014,465.63,469.99,465.39,466.01,1105280,4.60,-0.38
1627,16-01-2014,463.00,467.13,461.88,465.59,1296312,5.25,-2.59
1628,15-01-2014,460.64,465.39,459.75,463.82,1099544,5.64,-3.18
1629,14-01-2014,454.50,462.17,454.50,461.11,471992,7.67,-6.61
1630,13-01-2014,446.50,459.30,446.50,458.22,1606272,12.80,-11.72
1631,10-01-2014,436.75,446.90,431.13,443.62,3959960,15.77,-6.87
1632,09-01-2014,429.45,435.25,427.17,431.39,728792,8.08,-1.94
1633,08-01-2014,433.25,434.25,427.61,428.57,335448,6.64,4.68
1634,07-01-2014,438.75,440.29,430.88,432.18,321008,9.41,6.57
1635,06-01-2014,447.50,447.63,433.75,439.28,588096,13.88,8.22
1636,03-01-2014,433.88,446.51,432.00,445.69,638312,14.51,-11.81
1637,02-01-2014,433.30,438.43,433.12,434.35,293352,5.31,-1.05
1638,01-01-2014,436.38,437.13,432.68,433.30,188704,4.45,3.08
1639,31-12-2013,438.13,439.98,435.00,435.69,343776,4.98,2.44
1640,30-12-2013,444.50,446.88,434.65,437.71,612376,12.23,6.79
1641,27-12-2013,441.38,446.25,440.67,445.29,684040,5.58,-3.91
1642,26-12-2013,435.63,441.25,435.27,439.45,437424,5.98,-3.82
1643,24-12-2013,435.50,437.75,433.18,435.80,562904,4.57,-0.30
1644,23-12-2013,437.75,442.28,432.88,433.59,602592,9.40,4.16
1645,20-12-2013,438.63,446.24,438.63,444.04,536208,7.61,-5.41
1646,19-12-2013,432.38,442.50,431.98,439.31,667448,10.52,-6.93
1647,18-12-2013,431.32,433.75,431.00,432.23,567848,2.75,-0.91
1648,17-12-2013,430.55,435.40,430.55,432.06,848608,4.85,-1.51
1649,16-12-2013,421.25,432.50,419.33,431.24,1017992,13.17,-9.99
1650,13-12-2013,419.00,422.50,418.13,421.74,479264,4.37,-2.74
1651,12-12-2013,421.25,423.15,418.75,420.43,237896,4.40,0.82
1652,11-12-2013,420.13,422.38,417.75,421.43,683936,4.63,-1.30
1653,10-12-2013,413.75,423.71,413.75,421.29,627960,9.96,-7.54
1654,09-12-2013,418.75,423.00,415.32,417.19,233248,7.68,1.56
1655,06-12-2013,418.75,418.75,415.00,415.83,1148552,3.75,2.92
1656,05-12-2013,421.92,424.59,418.10,418.90,367472,6.49,3.02
1657,04-12-2013,418.63,423.29,417.35,420.63,531336,5.94,-2.00
1658,03-12-2013,415.50,419.93,415.50,418.56,691616,4.43,-3.06
1659,02-12-2013,419.25,421.74,416.05,417.31,436856,5.69,1.94
1660,29-11-2013,413.75,420.75,413.75,419.19,361016,7.00,-5.44
1661,28-11-2013,412.13,416.62,406.38,415.50,5930520,10.24,-3.37
1662,27-11-2013,415.00,416.63,411.25,411.96,144912,5.38,3.04
1663,26-11-2013,414.38,418.56,411.66,414.87,636552,6.90,-0.49
1664,25-11-2013,418.63,422.40,413.69,415.95,958416,8.71,2.68
1665,22-11-2013,415.64,421.57,415.64,418.67,233392,5.93,-3.03
1666,21-11-2013,425.25,425.25,414.51,418.42,368064,10.74,6.83
1667,20-11-2013,427.50,430.00,424.38,425.30,234288,5.62,2.20
1668,19-11-2013,425.13,430.99,424.90,430.45,578200,6.09,-5.32
1669,18-11-2013,422.54,426.25,422.54,425.04,549504,3.71,-2.50
1670,14-11-2013,419.13,421.81,418.75,419.23,292304,3.06,-0.10
1671,13-11-2013,415.00,419.87,415.00,416.74,373896,4.87,-1.74
1672,12-11-2013,419.41,421.75,416.29,417.42,635800,5.46,1.99
1673,11-11-2013,418.63,424.39,418.49,420.39,685408,5.90,-1.76
1674,08-11-2013,417.50,423.63,417.50,419.69,414792,6.13,-2.19
1675,07-11-2013,415.13,424.90,414.50,419.90,651080,10.40,-4.77
1676,06-11-2013,409.38,413.82,409.38,413.24,170368,4.44,-3.86
1677,05-11-2013,405.75,411.25,404.25,408.12,257008,7.00,-2.37
1678,03-11-2013,409.25,412.00,409.04,409.94,47144,2.96,-0.69
1679,01-11-2013,413.12,414.01,408.95,409.85,255096,5.06,3.27
1680,31-10-2013,412.75,415.80,411.39,413.59,373456,4.41,-0.84
1681,30-10-2013,414.38,417.01,413.63,415.50,188920,3.38,-1.12
1682,29-10-2013,415.00,420.25,413.09,416.87,777632,7.16,-1.87
1683,28-10-2013,415.00,416.70,412.13,415.49,258392,4.57,-0.49
1684,25-10-2013,414.38,418.50,413.00,416.38,555896,5.50,-2.00
1685,24-10-2013,413.68,421.50,411.52,413.74,494120,9.98,-0.06
1686,23-10-2013,414.38,416.21,409.75,415.52,333568,6.46,-1.14
1687,22-10-2013,417.50,420.38,415.68,416.85,569056,4.70,0.65
1688,21-10-2013,415.63,421.40,408.55,417.00,476664,12.85,-1.37
1689,18-10-2013,408.75,415.19,407.59,414.52,488520,7.60,-5.77
1690,17-10-2013,415.13,419.00,407.42,408.77,601640,11.58,6.36
1691,15-10-2013,415.13,419.63,414.00,418.54,925048,5.63,-3.41
1692,14-10-2013,406.88,416.77,406.88,415.44,1640520,9.89,-8.56
1693,11-10-2013,415.00,420.00,394.71,409.24,6482728,25.29,5.76
1694,10-10-2013,391.25,394.38,386.53,390.52,1851312,7.85,0.73
1695,09-10-2013,379.50,390.90,376.25,388.45,1806616,14.65,-8.95
1696,08-10-2013,380.63,381.25,377.94,379.05,1295256,3.31,1.58
1697,07-10-2013,377.00,380.56,376.13,377.45,1086424,4.43,-0.45
1698,04-10-2013,379.38,379.38,375.69,376.94,529568,3.69,2.44
1699,03-10-2013,377.50,381.07,377.50,379.85,1646656,3.57,-2.35
1700,01-10-2013,377.75,379.72,374.25,376.84,301104,5.47,0.91
1701,30-09-2013,376.38,381.77,375.27,376.94,250944,6.50,-0.56
1702,27-09-2013,376.88,381.36,373.90,375.80,291688,7.46,1.08
1703,26-09-2013,377.88,379.36,375.31,376.67,1179672,4.05,1.21
1704,25-09-2013,378.50,379.38,374.37,375.98,197408,5.01,2.52
1705,24-09-2013,377.25,378.75,374.75,376.85,505248,4.00,0.40
1706,23-09-2013,374.45,380.25,374.45,377.34,596848,5.80,-2.89
1707,20-09-2013,376.13,378.88,373.14,374.45,362232,5.74,1.68
1708,19-09-2013,376.25,379.75,375.00,377.44,976640,4.75,-1.19
1709,18-09-2013,377.63,378.38,375.13,376.97,686016,3.25,0.66
1710,17-09-2013,376.88,378.64,374.00,377.92,285192,4.64,-1.04
1711,16-09-2013,378.50,381.13,372.50,374.04,352304,8.63,4.46
1712,13-09-2013,381.88,382.52,376.63,378.54,434664,5.89,3.34
1713,12-09-2013,388.75,389.97,380.75,383.02,376640,9.22,5.73
1714,11-09-2013,393.75,396.59,388.50,390.07,678848,8.09,3.68
1715,10-09-2013,379.00,396.25,379.00,393.84,1812496,17.25,-14.84
1716,06-09-2013,375.00,383.52,375.00,377.61,856800,8.52,-2.61
1717,05-09-2013,385.20,386.25,374.63,375.34,451296,11.62,9.86
1718,04-09-2013,381.25,392.44,381.25,388.24,793552,11.19,-6.99
1719,03-09-2013,384.25,386.63,377.50,379.24,332456,9.13,5.01
1720,02-09-2013,383.25,390.50,383.25,384.67,485696,7.25,-1.42
1721,30-08-2013,386.38,390.45,379.88,387.54,618976,10.57,-1.16
1722,29-08-2013,381.88,390.63,381.88,388.63,940552,8.75,-6.75
1723,28-08-2013,380.88,391.12,380.88,390.04,1181488,10.24,-9.16
1724,27-08-2013,378.75,384.93,378.75,382.27,550600,6.18,-3.52
1725,26-08-2013,376.88,380.82,376.00,378.82,447928,4.82,-1.94
1726,23-08-2013,376.63,377.25,372.83,374.82,224048,4.42,1.81
1727,22-08-2013,372.04,379.49,370.54,377.92,559720,8.95,-5.88
1728,21-08-2013,375.55,375.55,365.38,369.17,370072,10.17,6.38
1729,20-08-2013,376.13,377.25,373.41,375.89,416392,3.84,0.24
1730,19-08-2013,371.91,378.13,369.00,375.69,561712,9.13,-3.78
1731,16-08-2013,376.88,379.55,370.76,371.83,346240,8.79,5.05
1732,14-08-2013,382.50,386.69,380.15,383.73,337624,6.54,-1.23
1733,13-08-2013,375.63,387.30,375.50,385.62,1046048,11.80,-9.99
1734,12-08-2013,371.25,377.15,370.63,375.66,720704,6.52,-4.41
1735,08-08-2013,367.38,371.98,367.00,370.14,518728,4.98,-2.76
1736,07-08-2013,372.50,375.00,368.40,369.44,980400,6.60,3.06
1737,06-08-2013,376.07,376.13,369.00,373.27,661488,7.13,2.80
1738,05-08-2013,375.00,378.13,374.63,375.94,1276640,3.50,-0.94
1739,02-08-2013,372.63,377.50,372.63,375.84,1248824,4.87,-3.21
1740,01-08-2013,372.13,374.13,369.52,371.97,839992,4.61,0.16
1741,31-07-2013,370.13,373.73,366.23,370.90,464936,7.50,-0.77
1742,30-07-2013,366.25,371.25,366.25,369.47,617872,5.00,-3.22
1743,29-07-2013,362.75,367.87,362.75,365.10,568408,5.12,-2.35
1744,26-07-2013,366.25,368.75,361.02,364.44,652864,7.73,1.81
1745,25-07-2013,362.50,368.14,362.50,364.49,744008,5.64,-1.99
1746,24-07-2013,360.97,365.63,360.00,363.45,489472,5.63,-2.48
1747,23-07-2013,360.13,364.44,360.13,362.61,596448,4.31,-2.48
1748,22-07-2013,353.55,362.00,353.13,359.46,889736,8.87,-5.91
1749,19-07-2013,350.63,357.99,347.13,355.73,1547296,10.86,-5.10
1750,18-07-2013,343.75,352.21,342.50,349.94,1099280,9.71,-6.19
1751,17-07-2013,341.31,344.37,341.31,343.79,573272,3.06,-2.48
1752,16-07-2013,337.52,346.12,336.25,341.31,504248,9.87,-3.79
1753,15-07-2013,348.92,348.92,341.14,342.74,1323688,7.78,6.18
1754,12-07-2013,347.43,363.13,343.63,350.35,6760208,19.50,-2.92
1755,11-07-2013,316.29,320.44,313.29,315.85,967816,7.15,0.44
1756,10-07-2013,313.13,315.00,311.79,312.63,625688,3.21,0.50
1757,09-07-2013,309.63,314.00,309.63,311.97,906088,4.37,-2.34
1758,08-07-2013,309.39,312.18,307.54,308.97,353192,4.64,0.42
1759,05-07-2013,308.73,310.13,304.79,306.81,471440,5.34,1.92
1760,04-07-2013,302.50,308.74,302.50,307.57,838880,6.24,-5.07
1761,03-07-2013,299.88,306.38,299.11,300.67,410464,7.27,-0.79
1762,02-07-2013,305.13,308.00,300.27,300.70,331208,7.73,4.43
1763,01-07-2013,307.50,310.00,305.04,305.95,265544,4.96,1.55
1764,28-06-2013,311.00,312.50,303.25,311.66,633528,9.25,-0.66
1765,27-06-2013,301.50,312.04,301.50,309.62,757096,10.54,-8.12
1766,26-06-2013,298.75,301.50,296.52,299.70,269512,4.98,-0.95
1767,25-06-2013,297.25,298.25,293.32,297.25,720440,4.93,0.00
1768,24-06-2013,301.00,301.25,294.00,297.54,446976,7.25,3.46
1769,21-06-2013,296.25,303.75,296.25,302.40,473000,7.50,-6.15
1770,20-06-2013,302.60,305.94,292.88,295.87,558592,13.06,6.73
1771,19-06-2013,305.63,306.00,300.92,304.75,357512,5.08,0.88
1772,18-06-2013,303.75,307.50,303.33,305.95,298104,4.17,-2.20
1773,17-06-2013,300.88,303.37,299.39,302.69,244616,3.98,-1.81
1774,14-06-2013,297.66,301.13,297.01,299.37,386792,4.12,-1.71
1775,13-06-2013,302.63,303.31,296.90,297.39,350400,6.41,5.24
1776,12-06-2013,308.12,313.13,301.64,303.00,470960,11.49,5.12
1777,11-06-2013,311.25,314.25,308.14,309.25,490840,6.11,2.00
1778,10-06-2013,307.73,312.24,307.50,310.89,357200,4.74,-3.16
1779,07-06-2013,303.50,309.24,302.50,305.87,467552,6.74,-2.37
1780,06-06-2013,306.39,306.54,301.88,303.44,485584,4.66,2.95
1781,05-06-2013,310.00,311.30,306.74,307.77,482920,4.56,2.23
1782,04-06-2013,311.22,314.87,308.00,311.89,1026480,6.87,-0.67
1783,03-06-2013,315.60,328.12,309.55,314.25,3921880,18.57,1.35
1784,31-05-2013,293.75,302.50,293.53,300.95,715664,8.97,-7.20
1785,30-05-2013,292.13,293.57,289.47,292.77,833352,4.10,-0.64
1786,29-05-2013,295.75,298.82,291.72,293.82,331824,7.10,1.93
1787,28-05-2013,295.75,297.38,294.44,295.80,253992,2.94,-0.05
1788,27-05-2013,293.19,297.50,291.35,295.80,411048,6.15,-2.61
1789,24-05-2013,295.00,297.73,291.89,293.37,244048,5.84,1.63
1790,23-05-2013,296.75,302.25,294.38,294.87,428688,7.87,1.88
1791,22-05-2013,299.39,303.97,297.31,298.55,669072,6.66,0.84
1792,21-05-2013,296.74,301.85,295.79,299.69,603128,6.06,-2.95
1793,20-05-2013,292.04,297.78,292.04,296.95,716920,5.74,-4.91
1794,17-05-2013,291.88,296.12,291.88,293.85,434544,4.24,-1.97
1795,16-05-2013,295.00,295.05,289.42,291.52,508288,5.63,3.48
1796,15-05-2013,293.75,296.38,293.33,295.03,439184,3.05,-1.28
1797,14-05-2013,292.50,296.23,292.50,293.95,244576,3.73,-1.45
1798,13-05-2013,293.91,295.00,291.44,292.55,528080,3.56,1.36
1799,11-05-2013,296.50,296.50,294.26,295.27,27608,2.24,1.23
1800,10-05-2013,295.50,298.13,294.75,296.35,395280,3.38,-0.85
1801,09-05-2013,293.25,296.12,293.25,294.99,359632,2.87,-1.74
1802,08-05-2013,295.50,296.75,292.29,293.82,734480,4.46,1.68
1803,07-05-2013,293.75,294.38,290.63,293.58,1150336,3.75,0.17
1804,06-05-2013,289.38,293.13,289.38,292.68,468272,3.75,-3.30
1805,03-05-2013,287.13,290.24,285.09,288.48,1138880,5.15,-1.35
1806,02-05-2013,279.87,286.25,279.82,285.87,869912,6.43,-6.00
1807,30-04-2013,279.87,280.38,277.83,279.31,878736,2.55,0.56
1808,29-04-2013,276.13,281.13,273.75,278.64,2930960,7.38,-2.51
1809,26-04-2013,278.11,279.85,275.19,276.54,1818536,4.66,1.57
1810,25-04-2013,282.50,282.50,277.75,278.39,3432120,4.75,4.11
1811,23-04-2013,280.88,284.00,280.63,282.77,899608,3.37,-1.89
1812,22-04-2013,287.13,287.50,278.00,280.56,2429360,9.50,6.57
1813,18-04-2013,284.88,290.25,284.88,286.93,1605464,5.37,-2.05
1814,17-04-2013,288.75,288.90,281.27,285.24,2257208,7.63,3.51
1815,16-04-2013,290.50,290.62,285.93,286.75,1740480,4.69,3.75
1816,15-04-2013,286.25,294.37,275.75,291.75,7881008,18.62,-5.50
1817,12-04-2013,328.27,328.27,283.50,286.94,15443656,44.77,41.33
1818,11-04-2013,357.63,366.67,354.39,364.74,1197120,12.28,-7.11
1819,10-04-2013,350.04,353.38,347.25,351.66,674672,6.13,-1.62
1820,09-04-2013,354.99,354.99,344.45,345.80,442624,10.54,9.19
1821,08-04-2013,356.38,358.83,353.63,354.15,218000,5.20,2.23
1822,05-04-2013,359.13,362.17,356.38,357.99,296136,5.79,1.14
1823,04-04-2013,368.75,369.38,359.22,360.36,398464,10.16,8.39
1824,03-04-2013,368.13,374.38,368.13,370.50,308816,6.25,-2.37
1825,02-04-2013,366.63,373.37,364.89,371.27,512352,8.48,-4.64
1826,01-04-2013,362.90,369.20,362.90,367.91,642856,6.30,-5.01
1827,28-03-2013,357.79,363.63,357.62,361.24,943976,6.01,-3.45
1828,26-03-2013,355.25,358.50,354.14,356.79,198864,4.36,-1.54
1829,25-03-2013,351.88,358.12,351.88,356.68,529856,6.24,-4.80
1830,22-03-2013,356.25,359.25,353.76,357.58,402936,5.49,-1.33
1831,21-03-2013,360.42,361.62,358.00,359.57,503008,3.62,0.85
1832,20-03-2013,357.50,359.38,353.63,358.66,237320,5.75,-1.16
1833,19-03-2013,358.75,360.84,355.38,357.06,278360,5.46,1.69
1834,18-03-2013,359.25,361.25,356.63,357.68,221648,4.62,1.57
1835,15-03-2013,358.68,363.85,358.68,360.47,530288,5.17,-1.79
1836,14-03-2013,359.13,361.25,355.39,359.37,550616,5.86,-0.24
1837,13-03-2013,362.38,362.38,356.87,357.81,372984,5.51,4.57
1838,12-03-2013,366.75,368.10,364.13,364.70,413456,3.97,2.05
1839,11-03-2013,372.50,373.63,366.32,368.22,324224,7.31,4.28
1840,08-03-2013,373.50,373.75,369.69,371.28,464616,4.06,2.22
1841,07-03-2013,372.50,376.25,372.00,375.60,1402424,4.25,-3.10
1842,06-03-2013,367.50,371.79,366.32,370.81,967376,5.47,-3.31
1843,05-03-2013,364.75,367.38,364.08,365.12,451536,3.30,-0.37
1844,04-03-2013,364.50,367.63,359.15,362.88,779608,8.48,1.62
1845,01-03-2013,361.25,370.00,360.38,363.56,405624,9.62,-2.31
1846,28-02-2013,364.00,366.88,360.75,363.25,482512,6.13,0.75
1847,27-02-2013,368.69,368.69,362.84,364.23,539728,5.85,4.46
1848,26-02-2013,364.13,371.25,363.63,370.02,1363880,7.62,-5.89
1849,25-02-2013,358.14,365.50,357.80,364.65,1730664,7.70,-6.51
1850,22-02-2013,349.88,356.88,349.88,354.57,1191824,7.00,-4.69
1851,21-02-2013,349.38,352.46,349.13,350.85,516696,3.33,-1.47
1852,20-02-2013,352.50,353.75,351.00,352.49,403568,2.75,0.01
1853,19-02-2013,347.25,353.13,345.65,352.38,293472,7.48,-5.13
1854,18-02-2013,348.47,348.47,345.38,347.07,117896,3.09,1.40
1855,15-02-2013,348.50,350.86,346.27,348.15,210664,4.59,0.35
1856,14-02-2013,348.90,353.13,348.90,351.62,616920,4.23,-2.72
1857,13-02-2013,343.75,349.60,342.50,348.67,485264,7.10,-4.92
1858,12-02-2013,346.88,346.89,342.88,344.34,173040,4.01,2.54
1859,11-02-2013,350.00,351.63,348.09,348.84,788536,3.54,1.16
